name,log2FC,Pval,FDR,comparison,cell_type,label,diffaccessible,dalabel
FBXO42,0.0488961532397318,0.111422017596717,0.448982033817353,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SZRD1,-0.0359413790583297,0.855334938193963,0.965659671523384,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NBPF1,0.0491393164373767,0.0268645351661324,0.215779398924759,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CROCC,0.00406198435987355,0.542766095345772,0.844246531880187,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC105376805,-0.028228989474608,0.588642386855135,0.865795886981325,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MFAP2,-0.0246453594318849,0.590653663145402,0.866848047797198,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PADI2,0.0550791088211405,0.08348988041026,0.390687320590828,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RCC2,-0.0455786064079375,0.706106737514055,0.914010369837212,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ARHGEF10L,0.00143662427090736,0.75053108776064,0.929680524910987,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
IGSF21,0.121043116772982,0.000576773534393244,0.0221835974766632,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,IGSF21
PAX7,0.0534550444979689,0.152763157671664,0.514354066234558,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ALDH4A1,-0.0282794148463497,0.682503127523029,0.906017692185091,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR1290,-0.103080948024697,0.287905091512171,0.672247995953759,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
IFFO2,0.00461192848802864,0.0231535388699219,0.201335120608016,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
UBR4,0.0501200228411993,0.0115106240669828,0.138849506236221,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
AKR7A2,-0.0305812210513723,0.865828902217688,0.968597354315864,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PQLC2,-0.0441179723843929,0.705394046881014,0.914010369837212,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CAPZB,0.0268614646086432,0.0988974431459915,0.42463479238296,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TMCO4,0.0726849784089238,0.0683316024490495,0.352578322270825,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
UBXN10-AS1,-0.0116648687266266,0.543971463200174,0.844538492430477,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
VWA5B1,0.125263636174627,0.00399819466724663,0.0725625166469443,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LINC01141,0.033368841889632,0.500335252179055,0.819549962619255,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CAMK2N1,0.0254249692541701,0.283159554638812,0.668617602452922,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
KIF17,-0.0619242527919267,0.136411522756118,0.491024756762911,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EIF4G3,-0.0140428166388163,0.986374466596473,0.995877224325096,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ECE1,-0.0311953793213912,0.822266185952442,0.953585690735352,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC100506801,-0.0442026853484285,0.801352349900695,0.944138556158843,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ALPL,0.10710864843712,0.00739755642488924,0.106831594045283,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RAP1GAP,0.151228897046863,1.15121456315631e-07,2.61639673444617e-05,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,RAP1GAP
HSPG2,-0.00463957945630298,0.418782276501801,0.770413065890402,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
WNT4,0.0105469946334726,0.162345971462359,0.527413683802278,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4418,0.0516291429126727,0.127728540876313,0.476954969665096,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EPHB2,0.0379016176577538,0.107861247271742,0.441692249270032,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4684,0.0480996992236061,0.13699462085284,0.491267403799084,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4253,0.0639764995986981,0.0259265879030491,0.211472984527317,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LUZP1,-0.0247220676967996,0.727624802945106,0.922331020663855,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZNF436,-0.0225262203719353,0.410898156056006,0.765642674748582,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZNF436-AS1,-0.0559386478826338,0.885821981312206,0.971909535358131,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ASAP3,-0.0116575007915468,0.785331778385226,0.940404476571939,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ID3,-0.154904353915791,0.000328117107213235,0.0154333794132508,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in Progenitor-like (NPC + OPC),ID3
GALE,-0.0198526697477973,0.671262051386538,0.901302958648585,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SRRM1,-0.0788141426143296,0.215145023691261,0.598537774847437,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CLIC4,-0.0383419073878676,0.869595276208186,0.968597354315864,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR6731,0.0331959246577875,0.483312576361015,0.808350186253579,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4425,0.0457428808519381,0.150834575229778,0.511870732879149,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SYF2,0.0344982279737988,0.184291597149734,0.559577050599312,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RSRP1,-0.0465245546186626,0.768741999964167,0.935869753283101,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LDLRAP1,0.0364683359882709,0.0367539055828487,0.259012724332972,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MAN1C1,-0.0355329194066049,0.436587067174661,0.782133764196812,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SELENON,-0.0286681804914092,0.3577277634441,0.731790579574332,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
STMN1,-0.00403624913575551,0.436018032996856,0.78199899778048,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR3917,0.0039943215448797,0.455826697409954,0.791141784338785,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EXTL1,0.0415336111713781,0.00438590599764696,0.0766869560208813,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PDIK1L,-0.080285509592401,0.35426405833487,0.729885282087296,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CEP85,-0.0736499294764302,0.246468725159266,0.632457595995036,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC101928324,0.025461458019213,0.264666374799334,0.65349722172675,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
HMGN2,0.0184946813149728,0.227715215900978,0.611316015841551,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RPS6KA1,0.0416626919329613,0.0161608907440773,0.167470370404946,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR1976,0.00236400105585228,0.153226325259726,0.515219654538418,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ARID1A,-0.0183301137941159,0.789734283837219,0.941751953360386,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PIGV,-0.0944297619664247,0.117028875804259,0.458217994535077,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SFN,0.0306304055859572,0.201337244138561,0.582236102193641,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TRNP1,-0.00926012972178121,0.164638982042092,0.530927093282272,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TENT5B,-0.0743323683472352,0.520945642336359,0.832237386059311,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SLC9A1,0.0362479323090492,0.0166250106922887,0.168781834439479,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
WDTC1,0.0130193510948818,0.274464244442339,0.661519027337524,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ACTG1P20,-0.0631782038288157,0.597134077002251,0.869365698554395,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MAP3K6,-0.0965826872994906,0.269837711971021,0.656957012226111,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
GPR3,-0.0567518765318584,0.629004625795261,0.881711415248415,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
WASF2,-0.0012379433457916,0.572839826507644,0.857940221584322,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
AHDC1,-0.017740133989338,0.836445755369372,0.958018274389384,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
IFI6,0.084457667730642,0.00476592560512399,0.0813297884833446,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ATP5IF1,-0.0190397059699324,0.675889120540495,0.902388678959272,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SESN2,-0.037965700474205,0.84175836524641,0.960957772700927,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PHACTR4,0.0148602161523985,0.288107483695463,0.672247995953759,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SNORA73B,-0.025114400579245,0.596999420680506,0.869365698554395,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TAF12,-0.0452527140045529,0.63671294187673,0.884041001944698,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RNU11,-0.0505511843283522,0.83021540848255,0.955599538646907,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EPB41,0.0411847308809893,0.0981374626745539,0.423736885468713,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PTPRU,0.144242447154126,8.16792758131479e-05,0.00544528505420986,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p<0.05 & log2FC>0.1,Accessible in invasive-high OPC/NPC1,PTPRU
MATN1,-0.00159449929982644,0.412038390053772,0.765642674748582,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MATN1-AS1,-0.00647176486366519,0.411932329243363,0.765642674748582,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4420,0.0154577043387707,0.0229703411898222,0.200764291959308,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SDC3,0.0230247707471414,0.0101682854365307,0.128225541444271,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PUM1,-0.0687828591307136,0.131139127169838,0.481597969775386,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NKAIN1,-0.0289280553333119,0.670247560390753,0.901302958648585,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
COL16A1,-0.0150138958391426,0.797008895653194,0.942891502159286,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ADGRB2,0.0330768374732074,0.435404733947713,0.781415531133728,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4254,0.0322820609971922,0.43790538502654,0.782744842569133,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SPOCD1,0.0124561891267386,0.933893042330643,0.983975411903585,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PTP4A2,-0.0417180275744318,0.344762070189957,0.721410483762203,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
KHDRBS1,-0.0624236357359081,0.0814107780766865,0.384194327874877,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TMEM39B,-0.0657470096332655,0.156017802481639,0.519712866361224,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TXLNA,-0.0633825040144896,0.364796606189734,0.73620609455935,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CCDC28B,-0.00247791276725356,0.782073808282987,0.939731827397923,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
IQCC,-0.0224713194846789,0.86836259622631,0.968597354315864,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
FAM167B,-0.00101107458807694,0.757733682401032,0.93176360308903,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MARCKSL1,-0.0107996448631755,0.69234512431828,0.909305390488942,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TSSK3,0.039813200342117,0.112991642546218,0.452072129406306,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
BSDC1,-0.0127676461657499,0.842671628367058,0.961560589352525,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZBTB8A,0.048011062612089,0.170263693931526,0.538298115496447,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZBTB8B,0.0882224917512372,0.0331763238485335,0.243064747877533,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZBTB8OS,-0.0519580881949908,0.390046940240274,0.752243127534305,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
KIAA1522,-0.0101576877425494,0.955297754704785,0.989516711580936,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
HPCA,0.0716385597045408,0.182887183885092,0.557412934730545,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
RNF19B,-0.0686524739793595,0.231199852440126,0.615520761726654,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
AK2,-0.0361495236174413,0.740428037192412,0.926577446117397,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TRIM62,0.0112221820546113,0.084281844693433,0.392713351748499,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZNF362,-0.0610239380468883,0.59077360812645,0.866872499085033,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
PHC2,0.0205188607582015,0.0263805271648561,0.213992051717454,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
LOC101929464,0.042875907176996,0.00553479525823273,0.0886565875442609,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ZSCAN20,0.0137335536570574,0.356389346590097,0.731632647778606,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
CSMD2,0.0121893913256987,0.779119701756395,0.93954402004275,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
C1orf94,0.0293838634444393,0.403684618356811,0.761238201691139,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SMIM12,-0.00386800591949446,0.971716583483765,0.992590650584739,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
DLGAP3,0.0970005186736546,0.00933526153974542,0.122001466916933,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SFPQ,-0.0125535966336196,0.716271270309651,0.918169506528813,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
KIAA0319L,-0.0786511100233352,0.219907696467618,0.602666326693301,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
NCDN,-0.0343035122854766,0.993630613868935,0.998224167025161,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
C1orf216,-0.0718683670544158,0.286579060829313,0.671466273654367,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
AGO1,-0.00985786955182494,0.753002490570835,0.93066677860689,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TEKT2,-0.0843766176802712,0.212934180920903,0.597626104184402,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
ADPRHL2,-0.0288085057356258,0.999095819903039,0.999548110564235,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
COL8A2,0.0699912930890199,0.0696654649817597,0.355254793379702,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
TRAPPC3,-0.0807198240748272,0.243696713869812,0.629341136437675,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MAP7D1,-0.045099439619843,0.641877800733731,0.886740111193215,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
THRAP3,0.0298042239732629,0.0677393663732438,0.350563738385593,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
SH3D21,-0.00771551591991333,0.492057118469255,0.814967715353646,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
EVA1B,-0.0708548778751954,0.619239928533499,0.879852129203608,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
STK40,-0.0942996026091452,0.0288576760624976,0.225626865226721,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
GRIK3,0.0476122926033272,6.89523782256604e-06,0.000792556071559315,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
MIR4255,-0.0131510392975774,0.365728448601999,0.73620609455935,Invasive-high_OPC_NPC1_vs_All,Invasive-high_OPC_NPC1_vs_All,adj_p>=0.05 or log2FC<0.1,Not significant,
